2026-05-28T09:32:51.881Z 495608,0.014,-0.313,-0.052,7.109,1.786,-12.236;495628,0.020,-0.233,-0.090,12.863,5.299,-11.933;495648,0.010,-0.167,-0.129,13.333,8.899,-10.775;495670,0.002,-0.122,-0.158,12.376,13.021,-8.530;495690,-0.057,-0.214,-0.191,10.740,10.152,-0.767
2026-05-28T09:32:52.000Z 495710,-0.189,-0.538,-0.237,9.760,-1.982,11.040;495734,-0.386,-1.057,0.101,-5.684,-24.857,18.079;495754,-0.207,-1.341,0.288,2.804,-28.608,9.685;495774,0.028,-1.484,0.363,-2.899,-28.556,2.906;495794,0.108,-1.637,0.516,-8.287,-19.566,0.642
2026-05-28T09:32:52.093Z 495814,0.087,-1.732,0.677,-6.842,-4.959,-1.048;495834,0.023,-1.750,0.653,10.718,9.720,-3.036;495854,-0.058,-1.702,0.581,18.632,21.967,-5.715;495876,-0.115,-1.561,0.514,14.217,28.725,-10.038;495896,-0.123,-1.391,0.445,6.307,30.953,-12.496
2026-05-28T09:32:52.208Z 495916,-0.086,-1.190,0.371,-0.462,31.437,-11.689;495936,-0.059,-0.984,0.283,1.356,32.480,-7.994;495960,-0.076,-0.804,0.212,8.688,32.588,-3.986;495984,-0.075,-0.655,0.149,14.507,29.961,-0.151;496004,-0.063,-0.546,0.101,13.595,25.321,3.233
2026-05-28T09:32:52.298Z 496026,-0.052,-0.495,0.046,5.586,19.710,7.361;496046,-0.042,-0.460,-0.007,2.505,17.495,10.212;496066,-0.035,-0.424,-0.070,4.437,16.400,11.049;496090,-0.050,-0.359,-0.127,4.156,15.936,10.035;496110,-0.079,-0.324,-0.194,4.576,12.721,7.878
2026-05-28T09:32:52.417Z 496130,-0.073,-0.320,-0.230,9.419,5.082,3.608;496151,-0.030,-0.525,-0.302,6.011,-4.799,1.960;496171,0.105,-1.046,-0.239,-9.137,-16.100,0.545;496194,-0.152,-1.489,0.143,-29.922,-28.535,0.433;496214,-0.137,-1.717,0.180,1.062,-21.243,3.326
2026-05-28T09:32:52.506Z 496234,-0.129,-1.874,0.218,-5.506,-28.090,3.438;496254,-0.209,-2.004,0.411,-29.555,-37.857,5.531;496278,-0.214,-2.031,0.500,-16.617,-38.679,10.882;496298,-0.165,-1.965,0.445,-11.139,-41.080,12.463;496318,-0.092,-1.789,0.410,-16.051,-41.528,11.3
2026-05-28T09:32:52.597Z 496338,0.017,-1.592,0.303,-15.282,-43.282,10.597;496358,0.076,-1.366,0.201,-12.285,-40.891,6.739;496378,0.101,-1.147,0.099,-4.198,-37.944,2.276;496398,0.109,-0.914,0.023,4.799,-32.170,-3.037;496418,0.085,-0.701,-0.016,18.352,-23.984,-10.289
2026-05-28T09:32:52.715Z 496438,0.042,-0.564,0.002,19.683,-19.645,-13.230;496458,0.015,-0.499,0.019,3.162,-21.706,-12.186;496480,0.003,-0.487,0.031,-19.669,-27.688,-9.898;496500,0.009,-0.475,0.064,-35.396,-31.921,-8.402;496520,0.041,-0.444,0.089,-27.816,-27.600,-10.505
2026-05-28T09:32:52.806Z 496540,0.091,-0.365,0.071,-15.477,-20.365,-13.400;496564,0.099,-0.265,0.027,-2.947,-12.632,-15.313;496584,0.073,-0.174,-0.048,5.616,-4.530,-15.866;496604,0.025,-0.101,-0.070,6.742,1.185,-16.440;496624,-0.036,-0.048,-0.062,1.977,4.523,-16.079
2026-05-28T09:32:52.930Z 496646,-0.089,-0.047,-0.124,-3.813,4.284,-14.017;496666,-0.144,-0.133,-0.181,-12.698,-10.476,-4.989;496686,-0.237,-0.560,-0.263,-5.438,-36.380,17.377;496706,-0.306,-1.076,0.142,-20.003,-55.999,27.602;496726,-0.101,-1.420,0.330,-14.650,-53.660,2
2026-05-28T09:32:53.052Z 496746,0.044,-1.543,0.389,-9.907,-48.870,17.297;496766,0.081,-1.689,0.541,-21.916,-43.041,10.638;496786,0.039,-1.855,0.651,-20.414,-34.488,6.773;496806,0.002,-1.887,0.863,-5.230,-23.666,0.635;496826,-0.044,-1.840,0.846,5.213,-17.754,-4.587
2026-05-28T09:32:53.171Z 496849,-0.076,-1.729,0.749,7.187,-22.306,-8.825;496869,-0.075,-1.597,0.626,-1.801,-29.763,-13.253;496893,-0.022,-1.396,0.524,-9.524,-33.795,-16.964;496913,0.021,-1.187,0.441,-14.449,-35.217,-16.577;496933,0.027,-1.010,0.356,-12.748,-33.935,-13.
2026-05-28T09:32:53.225Z 496953,0.007,-0.854,0.294,-7.174,-32.589,-8.846;496973,-0.002,-0.718,0.239,-1.877,-32.471,-3.112;496993,0.002,-0.603,0.189,1.068,-34.723,2.983;497013,0.001,-0.509,0.151,0.661,-38.725,7.773;497033,0.009,-0.428,0.120,-1.901,-42.694,11.211
2026-05-28T09:32:53.319Z 497054,0.027,-0.366,0.085,-6.541,-45.674,13.457;497074,0.036,-0.321,0.072,-11.365,-46.797,14.508;497095,0.028,-0.283,0.062,-11.683,-46.827,14.595;497115,0.020,-0.280,-0.005,-8.676,-48.528,14.040;497135,0.049,-0.371,-0.101,-2.102,-54.460,11.042
2026-05-28T09:32:53.436Z 497159,0.102,-0.638,-0.219,1.638,-59.145,4.186;497179,0.244,-1.020,-0.161,-2.206,-58.641,-16.601;497199,-0.074,-1.251,-0.138,-4.677,-55.036,-3.685;497219,-0.181,-1.469,-0.061,10.856,-49.930,5.587;497239,-0.179,-1.610,0.060,-3.489,-63.058,7.668
2026-05-28T09:32:53.528Z 497259,-0.185,-1.791,0.261,-23.730,-77.486,9.603;497282,-0.158,-1.930,0.526,-19.548,-84.979,10.917;497302,-0.092,-1.951,0.596,-4.512,-85.873,14.733;497322,-0.011,-1.859,0.527,-0.704,-82.102,19.797;497342,0.065,-1.742,0.446,-4.627,-76.076,23.830
2026-05-28T09:32:53.648Z 497362,0.099,-1.549,0.374,-8.913,-67.256,25.234;497384,0.142,-1.326,0.277,-7.128,-59.676,24.228;497404,0.147,-1.106,0.193,1.568,-52.839,18.751;497424,0.117,-0.891,0.133,14.626,-46.882,10.606;497444,0.076,-0.700,0.081,20.113,-42.102,4.032
2026-05-28T09:32:53.791Z 497464,0.041,-0.578,0.046,15.165,-40.318,0.490;497484,0.009,-0.506,0.033,0.924,-42.941,1.451;497508,0.005,-0.462,0.047,-14.751,-47.504,3.556;497528,0.016,-0.417,0.064,-13.051,-46.787,3.819;497552,0.035,-0.351,0.046,-6.049,-44.686,3.048
