2026-05-28T09:30:34.719Z 358432,-0.061,-1.514,0.923,-12.065,-13.966,8.473;358452,0.013,-1.458,0.852,-7.216,-19.845,9.432;358472,0.070,-1.300,0.722,-2.188,-23.524,10.794;358492,0.125,-1.120,0.608,2.553,-20.957,10.847;358512,0.145,-0.839,0.436,26.716,-9.189,6.247
2026-05-28T09:30:34.804Z 358536,0.138,-0.608,0.307,46.961,3.780,4.846;358556,0.154,-0.440,0.271,52.606,17.394,4.149;358576,0.159,-0.334,0.137,17.991,28.326,3.753;358596,0.157,-0.769,0.221,-35.364,26.457,7.081;358616,-0.096,-1.199,0.359,-81.375,-6.305,10.595
2026-05-28T09:30:34.929Z 358638,-0.104,-1.224,0.905,-63.904,-10.394,7.506;358659,-0.033,-1.352,0.535,-26.459,8.459,-4.663;358679,-0.018,-1.315,0.543,-15.596,17.279,-7.670;358699,-0.063,-1.175,0.457,-7.343,21.829,-7.461;358719,-0.116,-0.969,0.434,1.101,23.352,-9.535
2026-05-28T09:30:35.079Z 358739,-0.136,-0.702,0.325,22.506,27.008,-9.771;358759,-0.152,-0.477,0.237,41.332,29.027,-5.730;358779,-0.209,-0.350,0.181,55.649,25.845,3.368;358802,-0.222,-0.290,0.062,50.634,9.370,4.208;358822,0.213,-0.846,0.018,-0.732,-15.253,1.073
2026-05-28T09:30:35.115Z 358846,0.161,-1.144,0.436,-59.344,-39.946,-9.779;358866,-0.120,-1.241,0.931,-30.658,-47.989,10.541;358886,-0.089,-1.336,0.603,12.393,-26.353,10.973;358906,0.018,-1.220,0.561,15.111,-27.334,8.858;358927,0.110,-1.084,0.445,14.483,-28.004,9.601
2026-05-28T09:30:35.228Z 358947,0.140,-0.904,0.408,14.957,-20.938,9.912;358967,0.129,-0.642,0.346,39.016,-5.337,6.598;358987,0.111,-0.403,0.181,59.540,8.116,4.697;359007,0.131,-0.303,0.139,54.848,27.086,5.485;359027,0.128,-0.186,0.060,41.402,34.065,2.340
2026-05-28T09:30:35.315Z 359047,0.102,-0.745,0.148,-27.073,24.295,5.158;359067,-0.138,-1.181,0.363,-71.773,-7.319,-7.331;359087,-0.275,-1.383,0.501,-50.771,-19.542,-4.075;359107,-0.206,-1.486,0.235,-23.261,-1.532,-14.863;359127,-0.171,-1.452,0.324,-17.575,7.121,-14.698
2026-05-28T09:30:35.440Z 359149,-0.189,-1.316,0.301,-12.183,12.379,-10.380;359169,-0.215,-1.124,0.276,-7.243,14.788,-7.954;359189,-0.225,-0.900,0.235,10.250,18.036,-6.439;359209,-0.230,-0.659,0.164,29.834,23.186,-2.950;359229,-0.249,-0.473,0.132,52.422,23.883,2.728
2026-05-28T09:30:35.555Z 359249,-0.280,-0.383,0.094,55.398,14.972,7.279;359269,-0.204,-0.431,-0.043,35.351,-0.192,2.857;359293,-0.065,-0.494,-0.088,-21.047,-35.649,-22.817;359313,-0.065,-0.720,0.010,-2.985,-48.566,-5.501;359333,-0.309,-0.922,0.464,9.850,-28.235,9.200
2026-05-28T09:30:35.617Z 359357,-0.175,-1.010,0.211,20.228,-23.725,9.162;359377,-0.037,-0.929,0.171,15.793,-22.345,9.678;359397,0.024,-0.806,0.154,10.046,-18.408,10.724;359417,0.024,-0.605,0.166,25.348,-6.235,7.876;359438,0.024,-0.391,0.099,54.651,8.168,2.142
