2026-05-28T09:27:37.713Z 181452,0.204,-1.296,0.313,-20.974,-23.968,10.509;181472,0.187,-1.421,0.390,-13.177,-13.497,8.587;181492,0.155,-1.494,0.470,-7.208,-3.691,5.121;181512,0.102,-1.514,0.528,-0.808,1.578,-0.824;181532,0.061,-1.465,0.559,0.494,4.317,-6.939
2026-05-28T09:27:37.840Z 181552,0.043,-1.391,0.561,-2.482,4.383,-11.995;181572,0.034,-1.294,0.545,-4.206,4.669,-15.336;181592,0.038,-1.138,0.479,0.215,6.276,-15.839;181612,0.044,-0.958,0.397,7.800,10.544,-14.425;181635,0.024,-0.775,0.311,17.726,15.764,-11.131
2026-05-28T09:27:37.925Z 181655,-0.013,-0.614,0.233,28.232,18.453,-4.882;181677,-0.031,-0.480,0.150,32.787,17.306,2.124;181697,-0.040,-0.384,0.068,28.848,12.412,5.612;181717,-0.040,-0.327,0.044,19.504,9.214,4.786;181737,-0.019,-0.290,0.022,6.196,7.850,0.190
2026-05-28T09:27:38.043Z 181757,-0.010,-0.337,-0.078,-8.210,4.512,-5.327;181778,0.077,-0.514,-0.075,-21.737,2.709,-12.265;181802,0.069,-0.828,0.085,-28.812,-2.733,-14.150;181825,-0.078,-1.043,0.227,-17.743,0.405,-10.151;181845,-0.143,-1.219,0.333,-7.336,0.592,-7.767
2026-05-28T09:27:38.136Z 181865,-0.144,-1.324,0.453,-9.880,-10.200,-7.445;181888,-0.118,-1.381,0.563,-13.332,-19.628,-6.195;181908,-0.070,-1.394,0.630,-9.859,-20.612,-1.886;181928,-0.014,-1.374,0.641,-3.848,-14.920,2.300;181948,0.015,-1.294,0.609,-0.643,-9.633,4.875
2026-05-28T09:27:38.252Z 181969,0.009,-1.192,0.555,2.493,-6.376,4.923;181989,-0.011,-1.066,0.479,6.101,-5.575,3.145;182009,-0.006,-0.901,0.349,13.627,-6.139,-0.310;182029,0.009,-0.730,0.222,21.663,-5.914,-4.444;182049,0.011,-0.551,0.122,32.696,-2.308,-10.107
2026-05-28T09:27:38.346Z 182069,0.022,-0.400,0.067,37.798,3.348,-14.257;182089,0.017,-0.297,0.025,27.194,5.464,-14.476;182109,-0.014,-0.248,0.020,5.006,1.770,-11.135;182129,-0.043,-0.313,-0.006,-17.928,-4.089,-7.142;182149,-0.105,-0.581,-0.069,-32.515,-12.585,0.359
2026-05-28T09:27:38.440Z 182169,-0.029,-0.877,0.199,-41.764,-22.270,8.437;182192,0.137,-1.065,0.231,-31.224,-19.570,3.889;182212,0.142,-1.200,0.300,-22.714,-9.723,2.440;182232,0.120,-1.324,0.389,-17.265,-1.947,2.679;182253,0.105,-1.388,0.517,-12.176,5.651,-0.997
2026-05-28T09:27:38.556Z 182273,0.079,-1.394,0.550,-6.449,8.429,-7.708;182293,0.047,-1.365,0.546,-4.594,9.646,-13.320;182313,0.031,-1.302,0.543,-5.068,10.826,-17.039;182333,0.031,-1.193,0.519,-3.520,11.226,-18.310;182353,0.033,-1.061,0.460,-0.191,11.574,-18.228
2026-05-28T09:27:38.642Z 182373,0.028,-0.904,0.384,4.590,13.033,-16.974;182396,0.007,-0.726,0.279,12.992,15.290,-12.676;182416,-0.008,-0.562,0.200,21.819,17.958,-6.079;182436,-0.018,-0.425,0.111,30.933,19.275,0.422;182456,-0.034,-0.352,0.043,32.034,17.830,3.458
2026-05-28T09:27:38.732Z 182476,-0.043,-0.300,0.015,24.217,16.007,2.648;182496,-0.031,-0.265,0.009,4.352,14.421,-0.969;182516,-0.009,-0.306,0.005,-14.941,9.850,-3.745;182536,0.040,-0.528,-0.131,-16.298,0.709,-10.308;182558,-0.002,-0.768,-0.002,-11.079,-2.189,-21.002
2026-05-28T09:27:38.852Z 182578,-0.215,-0.943,0.131,-5.966,-3.408,-13.733;182598,-0.204,-1.183,0.208,-1.015,-7.868,-8.956;182618,-0.169,-1.314,0.338,-3.994,-18.288,-7.659;182638,-0.137,-1.390,0.453,-4.201,-26.403,-6.000;182658,-0.066,-1.403,0.506,1.529,-27.112,-3.469
2026-05-28T09:27:38.941Z 182681,-0.015,-1.369,0.491,7.095,-20.051,0.920;182701,-0.021,-1.322,0.500,4.401,-14.352,6.430;182721,-0.046,-1.224,0.480,4.748,-10.377,9.771;182743,-0.070,-1.104,0.441,7.918,-9.059,10.309;182766,-0.062,-0.951,0.363,13.313,-11.637,7.757
2026-05-28T09:27:39.061Z 182787,-0.027,-0.791,0.258,20.828,-13.581,3.678;182807,0.007,-0.611,0.144,28.800,-11.644,-1.552;182827,0.019,-0.449,0.051,34.761,-6.528,-6.343;182847,0.019,-0.323,0.001,32.715,-2.180,-7.435;182867,-0.017,-0.264,-0.008,14.304,-2.054,-5.730
2026-05-28T09:27:39.152Z 182887,-0.075,-0.331,-0.051,-8.185,-6.782,-1.161;182908,-0.163,-0.591,-0.088,-26.321,-15.249,6.875;182928,-0.197,-1.001,0.153,-32.581,-23.921,17.818;182948,-0.041,-1.161,0.236,-34.322,-30.431,16.267;182968,0.034,-1.302,0.303,-24.779,-19.055,12.
2026-05-28T09:27:39.275Z 182988,0.051,-1.414,0.377,-17.318,-8.286,11.790;183009,0.048,-1.487,0.490,-14.107,1.727,9.008;183029,0.012,-1.503,0.581,-6.653,8.417,3.119;183049,-0.029,-1.477,0.589,-0.180,11.879,-3.914;183069,-0.037,-1.415,0.587,-1.783,12.431,-8.746
2026-05-28T09:27:39.367Z 183089,-0.041,-1.305,0.575,-3.136,11.967,-11.624;183109,-0.040,-1.193,0.557,-3.554,11.417,-12.990;183129,-0.027,-1.032,0.474,0.083,11.417,-12.420;183149,-0.025,-0.861,0.363,7.093,13.403,-10.114;183169,-0.030,-0.679,0.262,17.940,17.426,-5.067
2026-05-28T09:27:39.489Z 183193,-0.026,-0.531,0.168,25.164,18.978,1.305;183213,-0.033,-0.435,0.082,27.588,17.944,4.986;183237,-0.024,-0.370,0.039,17.498,15.655,3.936;183257,0.002,-0.327,0.024,1.892,14.094,0.628;183277,0.028,-0.343,0.010,-14.863,11.806,-3.521
2026-05-28T09:27:39.577Z 183297,0.183,-0.690,-0.117,-18.438,3.984,-10.662;183317,0.183,-0.899,0.066,-20.369,-0.935,-26.350;183338,-0.066,-1.127,0.269,-16.499,-1.683,-18.784;183358,-0.115,-1.322,0.350,-7.990,-2.657,-14.013;183378,-0.091,-1.416,0.424,-4.384,-12.943,-12.9
2026-05-28T09:27:39.666Z 183398,-0.079,-1.464,0.528,-5.228,-23.013,-10.207;183422,-0.016,-1.461,0.565,3.283,-22.683,-5.680;183442,0.026,-1.438,0.548,10.527,-17.441,-0.807;183462,0.017,-1.407,0.536,11.072,-11.144,4.933;183482,0.001,-1.316,0.533,9.375,-7.367,9.260
2026-05-28T09:27:39.847Z 183502,-0.004,-1.208,0.511,9.406,-6.271,10.926;183522,-0.001,-1.069,0.436,12.573,-8.461,9.445;183542,0.016,-0.913,0.317,22.470,-8.868,5.384;183562,0.038,-0.720,0.205,32.328,-7.885,-0.061;183582,0.046,-0.540,0.102,42.530,-3.636,-6.337
2026-05-28T09:27:39.875Z 183602,0.051,-0.400,0.051,40.198,2.833,-10.065;183626,0.030,-0.304,0.027,22.303,4.880,-10.583;183646,-0.016,-0.253,0.030,0.097,5.009,-9.584;183666,-0.049,-0.314,-0.009,-21.139,1.392,-6.453;183686,-0.143,-0.790,-0.079,-17.758,-5.747,7.076
2026-05-28T09:27:39.991Z 183709,-0.157,-1.108,0.256,-29.532,-17.181,19.132;183729,-0.008,-1.227,0.186,-20.973,-18.312,11.397;183749,0.039,-1.341,0.273,-22.084,-13.111,8.572;183769,0.022,-1.464,0.400,-19.165,-6.521,8.938;183789,0.024,-1.510,0.521,-11.942,2.916,6.345
2026-05-28T09:27:40.081Z 183809,-0.010,-1.507,0.565,0.140,9.254,0.810;183829,-0.051,-1.463,0.557,6.299,12.059,-5.113;183849,-0.072,-1.404,0.557,2.452,9.719,-9.358;183869,-0.074,-1.313,0.560,-1.166,5.240,-11.844;183889,-0.067,-1.196,0.531,-1.724,1.497,-13.107
2026-05-28T09:27:40.173Z 183909,-0.045,-1.029,0.452,0.723,1.208,-11.464;183929,-0.030,-0.849,0.341,10.273,5.037,-7.253;183949,-0.023,-0.693,0.237,20.341,8.328,-1.947;183969,-0.003,-0.553,0.140,27.553,10.274,3.340;183989,-0.014,-0.446,0.072,29.609,10.436,4.935
2026-05-28T09:27:40.292Z 184013,-0.033,-0.372,0.030,23.630,10.235,4.122;184033,-0.039,-0.322,0.023,10.243,9.066,1.504;184053,-0.021,-0.361,0.015,-8.185,6.845,-1.704;184073,0.252,-0.898,-0.184,-7.250,-6.441,-8.643;184093,0.206,-1.013,-0.018,-7.646,-10.940,-24.059
2026-05-28T09:27:40.384Z 184117,-0.054,-1.106,0.080,-7.625,-7.322,-18.813;184137,-0.061,-1.358,0.162,-1.162,-2.067,-11.013;184157,-0.041,-1.448,0.284,-4.348,-10.079,-9.462;184177,-0.033,-1.509,0.436,-8.026,-19.791,-7.792;184197,-0.028,-1.523,0.530,-1.430,-21.794,-6.099
2026-05-28T09:27:40.507Z 184217,-0.004,-1.495,0.534,9.368,-21.436,-3.872;184238,0.011,-1.426,0.522,11.653,-21.151,0.300;184258,0.007,-1.339,0.516,8.843,-22.537,3.910;184278,0.005,-1.244,0.498,5.960,-25.263,4.518;184298,0.018,-1.124,0.458,5.450,-28.368,3.594
2026-05-28T09:27:40.598Z 184318,0.041,-1.000,0.353,9.201,-29.038,0.112;184338,0.078,-0.822,0.256,16.427,-26.413,-5.130;184358,0.088,-0.639,0.169,27.485,-19.796,-13.016;184378,0.080,-0.485,0.094,37.919,-11.983,-19.574;184398,0.045,-0.366,0.051,30.465,-8.574,-22.240
2026-05-28T09:27:40.685Z 184418,0.017,-0.306,0.036,8.079,-10.374,-20.690;184440,-0.006,-0.316,0.003,-13.604,-15.876,-16.976;184460,-0.012,-0.406,-0.053,-29.087,-22.046,-11.957;184480,-0.094,-0.757,0.095,-25.941,-29.213,3.242;184500,-0.081,-0.938,0.213,-28.898,-35.899,7
2026-05-28T09:27:40.805Z 184520,0.053,-1.066,0.270,-21.552,-28.372,7.386;184542,0.007,-1.203,0.336,-16.946,-23.476,10.230;184562,-0.035,-1.306,0.405,-11.245,-20.467,12.183;184582,-0.068,-1.365,0.479,-7.169,-20.537,11.709;184602,-0.103,-1.370,0.544,-2.862,-24.588,8.561
2026-05-28T09:27:40.896Z 184625,-0.110,-1.372,0.563,-2.469,-33.745,4.971;184645,-0.101,-1.334,0.579,-4.873,-43.378,2.369;184665,-0.086,-1.253,0.559,-5.277,-50.000,2.546;184685,-0.056,-1.133,0.519,-4.421,-52.122,5.448;184705,-0.017,-0.990,0.464,-2.870,-52.021,8.245
2026-05-28T09:27:41.018Z 184725,0.008,-0.832,0.382,3.145,-47.789,11.958;184745,0.018,-0.682,0.294,9.796,-43.468,17.438;184765,0.029,-0.555,0.211,14.708,-40.216,22.766;184785,0.033,-0.460,0.133,16.942,-39.347,25.854;184805,0.013,-0.398,0.084,13.558,-38.352,23.683
2026-05-28T09:27:41.102Z 184825,-0.000,-0.352,0.059,3.715,-37.278,19.767;184845,0.018,-0.377,0.030,-9.202,-38.269,16.302;184865,0.129,-0.605,-0.162,-20.089,-55.444,10.980;184885,0.037,-0.798,-0.009,-22.011,-55.761,-3.491;184905,-0.248,-0.931,0.130,-19.121,-52.560,0.293
2026-05-28T09:27:41.197Z 184925,-0.302,-1.203,0.187,-5.459,-52.394,6.477;184945,-0.203,-1.333,0.277,-6.627,-66.975,7.374;184968,-0.149,-1.399,0.409,-10.677,-77.235,9.040;184988,-0.098,-1.433,0.475,-3.976,-79.245,10.303;185008,-0.027,-1.408,0.480,2.974,-76.367,11.853
2026-05-28T09:27:41.370Z 185028,0.015,-1.342,0.478,2.995,-73.189,14.410;185048,0.029,-1.257,0.479,0.568,-70.569,16.622;185068,0.024,-1.160,0.474,0.181,-69.642,16.701;185088,0.019,-1.038,0.405,3.706,-69.011,14.492;185108,0.036,-0.900,0.317,10.346,-67.164,10.724
2026-05-28T09:27:41.434Z 185128,0.078,-0.724,0.222,18.563,-62.665,4.584;185148,0.099,-0.553,0.136,28.111,-55.856,-1.981;185168,0.101,-0.396,0.077,39.110,-47.002,-8.233;185188,0.038,-0.303,0.053,29.536,-42.845,-11.612;185208,-0.017,-0.257,0.049,6.493,-44.987,-11.100
2026-05-28T09:27:41.523Z 185228,-0.041,-0.267,0.054,-23.439,-50.516,-8.289;185248,-0.010,-0.539,-0.086,-30.241,-57.276,-3.411;185268,-0.196,-1.042,0.052,-16.193,-68.277,11.394;185288,-0.135,-1.083,0.004,-5.524,-68.619,7.731;185308,0.068,-1.239,0.110,-7.250,-67.600,8.77
